transaction_id,parent,parent_type,child,child_type,rel_type,date
2187-27_tr_352,Gotabaya Rajapaksa,citizen,State Minister of Community Development,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_353,Gotabaya Rajapaksa,citizen,State Minister of Information and Communication Technology,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_354,Gotabaya Rajapaksa,citizen,State Minister of Industries,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_355,Gotabaya Rajapaksa,citizen,State Minister of Water Supply Facilities,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_356,Gotabaya Rajapaksa,citizen,State Minister of Human Rights and Law Reforms,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_357,Gotabaya Rajapaksa,citizen,State Minister of Women and Child Affairs,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_358,Gotabaya Rajapaksa,citizen,State Minister of International Co-operation,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_359,Gotabaya Rajapaksa,citizen,"Minister of Skills Development, Employment and Labour Relations",cabinetMinister,AS_MINISTER,2020-08-09
2187-27_tr_360,Gotabaya Rajapaksa,citizen,State Minister of Technology and Innovations,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_361,Gotabaya Rajapaksa,citizen,State Minister of Investment Promotions,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_362,Gotabaya Rajapaksa,citizen,State Minister of Indigenous Medical Services,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_363,Gotabaya Rajapaksa,citizen,Minister of Small & Medium Business and Enterprise Development,cabinetMinister,AS_MINISTER,2020-08-09
2187-27_tr_364,Gotabaya Rajapaksa,citizen,State Minister of Small & Medium Enterprise Development,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_365,Gotabaya Rajapaksa,citizen,State Minister of Tourism Promotion Affairs,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_366,Gotabaya Rajapaksa,citizen,State Minister of Environment,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_367,Gotabaya Rajapaksa,citizen,State Minister of Social Security,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_368,Gotabaya Rajapaksa,citizen,State Minister of Railway Services,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_369,Gotabaya Rajapaksa,citizen,State Minister of Energy,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_370,Gotabaya Rajapaksa,citizen,"Minister of Higher Education, Technology and Innovation",cabinetMinister,AS_MINISTER,2020-08-09
2187-27_tr_371,Gotabaya Rajapaksa,citizen,State Minister of Agriculture,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_372,Gotabaya Rajapaksa,citizen,State Minister of Lands and Land Development,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_373,Gotabaya Rajapaksa,citizen,State Minister of Irrigation and Rural Development,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_374,Gotabaya Rajapaksa,citizen,State Minister of Youth Affairs,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_375,Gotabaya Rajapaksa,citizen,State Minister of Development Banks and Loans,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_376,Gotabaya Rajapaksa,citizen,State Minister of Fisheries and Inland Fisheries Industry,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_377,Gotabaya Rajapaksa,citizen,Minister of Women & Child Affairs and Social Security,cabinetMinister,AS_MINISTER,2020-08-09
2187-27_tr_378,Gotabaya Rajapaksa,citizen,State Minister of Internal Trade and Consumer Welfare,stateMinister,AS_MINISTER,2020-08-09
2187-27_tr_379,Gotabaya Rajapaksa,citizen,State Minister of Export Agriculture,stateMinister,AS_MINISTER,2020-08-09
